‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-6,-12,-6,9,0,-9,27,42,61,35,1,1,
-5,-12,-7,9,1,-9,27,43,64,38,2,2,
-4,-11,-7,8,2,-9,27,45,67,41,5,4,
-3,-11,-8,7,3,-9,27,46,70,43,7,7,
-1,-9,-8,5,4,-8,27,48,73,46,10,9,
0,-9,-9,5,5,-9,27,50,76,49,13,10,
1,-8,-9,4,5,-8,28,52,79,52,14,11,
2,-7,-9,3,6,-8,28,54,82,55,16,15,
4,-5,-9,1,7,-7,29,56,86,59,19,18,
5,-4,-9,0,7,-6,30,57,89,62,21,21,
7,-2,-9,-2,8,-5,29,59,91,65,24,23,
7,-1,-8,-3,8,-4,29,61,92,68,26,25,
9,-1,-10,-4,10,-5,29,62,96,70,29,27,
10,0,-10,-5,10,-5,29,64,98,73,32,30,
10,0,-10,-5,10,-5,29,66,100,76,34,32,
11,1,-10,-6,11,-4,29,67,103,77,36,33,
12,3,-9,-7,11,-3,29,68,105,79,38,35,
13,4,-9,-8,11,-2,28,68,107,81,40,36,
14,5,-9,-9,12,-2,28,68,108,83,42,38,
14,6,-8,-10,11,-1,28,68,110,84,43,39,
16,7,-9,-11,13,-1,27,68,111,86,44,40,
17,8,-9,-12,13,0,26,68,111,87,45,41,
17,9,-8,-13,13,1,26,68,112,88,47,43,
19,10,-9,-14,14,1,25,68,111,89,48,44,
19,10,-9,-14,14,1,24,68,112,89,49,44,
20,11,-9,-15,15,1,24,68,113,89,50,45,
20,12,-8,-16,14,2,24,68,113,89,50,45,
20,12,-8,-16,14,2,23,68,112,88,51,46,
20,12,-8,-16,14,2,23,67,111,88,51,46,
20,12,-8,-16,14,2,23,67,110,87,51,46,
20,12,-8,-16,14,2,23,65,109,86,51,44,
20,12,-8,-16,14,2,23,62,107,86,51,44,
20,12,-8,-16,14,2,23,60,104,84,51,44,
20,12,-8,-16,14,2,22,58,101,82,49,43,
19,13,-6,-16,13,4,22,56,98,81,47,42,
17,13,-4,-15,11,5,21,55,95,79,45,41,
18,14,-4,-16,11,5,20,54,92,76,44,40,
17,14,-3,-15,10,6,20,51,89,74,44,39,
15,15,0,-15,8,8,20,48,84,71,42,38,
14,15,1,-14,7,8,20,45,81,68,39,37,
13,15,2,-14,6,9,19,42,77,64,37,35,
12,15,3,-13,5,9,19,39,71,59,36,33,
11,14,3,-12,4,9,18,36,67,55,33,31,
10,13,3,-11,4,8,18,33,63,52,31,29,
10,13,3,-11,4,8,16,31,59,48,28,26,
8,13,5,-10,2,9,16,29,54,45,25,25,
6,11,5,-8,1,8,16,26,50,41,22,23,
5,11,6,-8,0,9,16,24,46,37,20,22,
4,10,6,-7,-1,8,16,22,43,34,18,21,
2,9,7,-5,-2,8,15,19,39,31,15,20,
2,9,7,-5,-2,8,15,17,36,28,13,18,
1,7,6,-4,-2,7,15,15,32,25,10,15,
0,5,5,-2,-2,5,15,12,28,22,8,13,
-1,4,5,-1,-3,5,15,11,25,19,6,13,
-2,2,4,0,-3,3,15,8,22,16,4,11,
-2,1,3,1,-2,2,16,6,20,14,3,10,
-4,0,4,2,-4,2,17,5,18,12,1,9,
-5,0,5,3,-5,3,16,3,15,10,0,9,
-7,-1,6,4,-6,3,16,2,14,8,-2,8,
-8,-2,6,5,-7,2,16,2,12,5,-4,7,
-8,-3,5,6,-6,1,16,0,10,3,-5,5,
-9,-3,6,6,-7,2,16,-2,9,2,-7,4,
-10,-5,5,8,-7,0,15,-3,7,1,-7,2,
-10,-6,4,8,-7,-1,15,-4,6,0,-9,1,
-9,-5,4,7,-6,0,15,-4,5,-1,-10,1,
-9,-5,4,7,-6,0,15,-5,4,-2,-11,1,
-9,-6,3,8,-6,-1,15,-5,4,-2,-12,1,
-9,-6,3,8,-6,-1,15,-6,3,-3,-13,1,
-10,-6,4,8,-7,-1,15,-6,3,-4,-13,0,
-10,-6,4,8,-7,-1,15,-7,3,-3,-14,0,
-10,-6,4,8,-7,-1,14,-7,1,-4,-15,0,
-10,-7,3,9,-6,-2,14,-8,0,-5,-15,-1,
-10,-7,3,9,-6,-2,14,-8,0,-6,-16,-1,
-9,-7,2,8,-5,-2,14,-8,0,-6,-16,-1,
-9,-8,1,9,-5,-3,14,-8,0,-6,-17,-2,
-9,-9,0,9,-4,-4,14,-8,1,-7,-17,-2,
-10,-9,1,10,-5,-4,13,-9,1,-6,-17,-1,
-11,-10,1,11,-6,-4,13,-10,1,-7,-17,-2,
-10,-10,0,10,-5,-5,13,-9,0,-7,-16,-2,
-10,-10,0,10,-5,-5,13,-9,0,-8,-17,-1,
-9,-10,-1,10,-4,-5,13,-9,1,-7,-16,-1,
-9,-10,-1,10,-4,-5,12,-10,0,-7,-17,-2,
-10,-10,0,10,-5,-5,12,-10,0,-7,-18,-3,
-10,-11,-1,11,-4,-6,12,-9,0,-8,-18,-3,
-10,-10,0,10,-5,-5,13,-9,-1,-8,-17,-3,
-10,-10,0,10,-5,-5,13,-8,-1,-7,-16,-2,
-10,-9,1,10,-5,-4,12,-8,0,-7,-16,-2,
-10,-9,1,10,-5,-4,12,-8,-1,-7,-17,-3,
-9,-8,1,9,-5,-3,13,-8,0,-6,-16,-3,
-8,-8,0,8,-4,-4,13,-7,0,-6,-16,-3,
-8,-8,0,8,-4,-4,13,-7,0,-7,-16,-3,
-8,-7,1,8,-4,-3,12,-8,-1,-7,-17,-4,
-7,-7,0,7,-3,-3,12,-8,0,-7,-18,-5,
-5,-7,-2,6,-1,-4,11,-8,0,-8,-19,-5,
-4,-6,-2,5,-1,-4,12,-8,0,-8,-18,-5,
-3,-5,-2,4,0,-3,12,-8,1,-7,-18,-5,
-3,-5,-2,4,0,-3,12,-8,1,-7,-18,-6,
-2,-5,-3,4,1,-4,12,-8,1,-7,-18,-6,
-2,-5,-3,4,1,-4,12,-8,1,-7,-19,-9,
-2,-5,-3,4,1,-4,12,-8,1,-7,-18,-8,
-1,-5,-4,3,2,-4,12,-8,1,-7,-18,-9,
-1,-5,-4,3,2,-4,13,-7,1,-7,-18,-10,
-1,-6,-5,4,2,-5,13,-7,1,-8,-18,-11,
-1,-6,-5,4,2,-5,14,-7,1,-7,-18,-11,
-2,-6,-4,4,1,-5,14,-7,1,-6,-18,-11,
-1,-5,-4,3,2,-4,14,-7,2,-6,-18,-12,
-1,-6,-5,4,2,-5,14,-7,1,-6,-18,-13,
-1,-6,-5,4,2,-5,13,-8,1,-7,-19,-13,
-2,-6,-4,4,1,-5,14,-7,2,-6,-18,-13,
-1,-6,-5,4,2,-5,14,-7,2,-6,-18,-13,
-1,-6,-5,4,2,-5,14,-7,2,-6,-18,-13,
-1,-6,-5,4,2,-5,13,-7,2,-5,-18,-13,
-1,-6,-5,4,2,-5,13,-7,1,-6,-18,-13,
-1,-6,-5,4,2,-5,13,-7,1,-5,-18,-14,
-1,-6,-5,4,2,-5,13,-7,2,-4,-18,-14,
0,-6,-6,3,3,-6,13,-7,2,-4,-19,-13,
0,-6,-6,3,3,-6,13,-6,3,-3,-19,-13,
-1,-6,-5,4,2,-5,13,-6,3,-3,-18,-12,
-1,-6,-5,4,2,-5,13,-5,3,-4,-18,-13,
-1,-6,-5,4,2,-5,12,-5,4,-4,-18,-13,
0,-6,-6,3,3,-6,12,-5,4,-3,-19,-14,
0,-6,-6,3,3,-6,13,-5,4,-2,-18,-13,
0,-7,-7,4,4,-7,13,-4,4,-2,-18,-13,
0,-7,-7,4,4,-7,13,-4,4,-1,-17,-13,
0,-5,-5,3,3,-5,13,-4,5,-1,-16,-13,
0,-5,-5,3,3,-5,12,-4,5,-1,-16,-13,
-2,-7,-5,5,2,-6,12,-4,5,-1,-16,-13,
-1,-7,-6,4,3,-6,12,-5,5,-1,-17,-13,
-1,-7,-6,4,3,-6,13,-5,5,-1,-17,-12,
-1,-6,-5,4,2,-5,13,-5,5,0,-17,-12,
0,-6,-6,3,3,-6,12,-5,5,-1,-17,-13,
0,-7,-7,4,4,-7,12,-5,4,-2,-17,-12,
0,-6,-6,3,3,-6,12,-4,4,-1,-17,-11,
0,-6,-6,3,3,-6,11,-5,5,-2,-17,-11,
0,-6,-6,3,3,-6,11,-5,4,-2,-18,-11,
0,-6,-6,3,3,-6,11,-4,4,-2,-17,-11,
0,-6,-6,3,3,-6,12,-4,4,-2,-17,-10,
0,-6,-6,3,3,-6,11,-4,4,-3,-17,-10,
1,-6,-7,3,4,-6,11,-5,4,-3,-17,-9,
1,-6,-7,3,4,-6,11,-5,4,-3,-16,-9,
2,-6,-8,2,5,-7,11,-4,4,-2,-16,-8,
2,-5,-7,2,5,-6,11,-5,4,-2,-15,-8,
2,-5,-7,2,5,-6,11,-5,4,-2,-15,-10,
1,-5,-6,2,4,-5,10,-5,5,-3,-15,-9,
1,-5,-6,2,4,-5,10,-5,6,-2,-15,-9,
1,-5,-6,2,4,-5,10,-5,6,-2,-15,-8,
1,-5,-6,2,4,-5,10,-5,6,-3,-15,-7,
1,-5,-6,2,4,-5,11,-5,6,-2,-15,-7,
1,-5,-6,2,4,-5,10,-5,6,-2,-15,-7,
0,-5,-5,3,3,-5,9,-5,5,-2,-15,-7,
0,-6,-6,3,3,-6,9,-5,4,-3,-16,-6,
0,-6,-6,3,3,-6,9,-6,4,-3,-16,-6,
0,-6,-6,3,3,-6,9,-7,3,-4,-16,-5,
0,-7,-7,4,4,-7,10,-6,2,-4,-15,-5,
1,-7,-8,3,5,-7,10,-6,2,-6,-15,-6,
1,-6,-7,3,4,-6,10,-7,2,-6,-15,-5,
2,-6,-8,2,5,-7,9,-8,2,-7,-16,-5,
2,-6,-8,2,5,-7,10,-6,2,-7,-16,-5,
2,-6,-8,2,5,-7,10,-7,2,-7,-16,-5,
1,-6,-7,3,4,-6,10,-7,1,-6,-15,-5,
2,-6,-8,2,5,-7,9,-7,1,-6,-15,-5,
2,-6,-8,2,5,-7,9,-7,2,-7,-15,-5,
3,-6,-9,2,6,-7,10,-8,1,-7,-16,-5,
2,-6,-8,2,5,-7,9,-8,1,-7,-15,-5,
2,-6,-8,2,5,-7,9,-9,1,-7,-15,-6,
3,-5,-8,1,6,-6,11,-8,1,-7,-15,-6,
5,-4,-9,0,7,-6,11,-8,1,-6,-15,-5,
4,-4,-8,0,6,-6,11,-8,1,-5,-15,-6,
4,-3,-7,0,6,-5,11,-7,1,-5,-15,-6,
5,0,-5,-2,5,-2,12,-6,1,-5,-14,-6,
5,2,-3,-3,4,0,13,-6,2,-4,-13,-5,
6,4,-2,-5,4,1,13,-6,3,-3,-12,-4,
6,5,-1,-5,4,2,15,-4,4,-2,-12,-4,
6,6,0,-6,3,3,16,-4,5,-1,-13,-3,
6,7,1,-6,3,4,16,-2,7,0,-12,-3,
6,9,3,-7,2,6,17,-2,7,1,-11,-1,
6,12,6,-9,0,9,18,-1,8,1,-11,0,
5,14,9,-9,-2,12,18,-1,8,2,-10,0,
5,14,9,-9,-2,12,19,0,9,3,-9,0,
6,15,9,-10,-1,12,18,0,9,3,-9,0,
7,16,9,-11,-1,13,18,-1,10,3,-9,0,
7,17,10,-12,-1,14,18,-1,10,3,-8,0,
8,20,12,-14,-2,16,18,-1,11,4,-7,1,
8,21,13,-14,-2,17,18,-1,12,5,-6,1,
8,25,17,-16,-4,21,18,-1,13,7,-4,2,
8,29,21,-18,-6,25,17,-2,13,8,-4,4,
9,33,24,-21,-7,29,16,-3,13,9,-2,6,
8,35,27,-21,-9,31,14,-3,13,10,0,8,
8,36,28,-22,-10,32,12,-6,12,10,1,9,
9,37,28,-23,-9,33,11,-8,12,11,2,10,
10,38,28,-24,-9,33,9,-11,12,12,2,10,
11,38,27,-24,-8,33,6,-13,11,12,3,11,
12,38,26,-25,-7,32,3,-15,11,11,3,11,
12,39,27,-25,-7,33,2,-16,11,11,4,12,
13,39,26,-26,-6,33,2,-16,11,12,4,12,
14,39,25,-26,-5,32,1,-16,10,12,4,12,
14,39,25,-26,-5,32,2,-17,10,12,4,11,
13,38,25,-25,-6,32,2,-16,10,11,3,11,
13,38,25,-25,-6,32,2,-16,8,10,3,12,
13,38,25,-25,-6,32,2,-17,8,10,4,12,
13,38,25,-25,-6,32,0,-18,8,10,3,11,
11,37,26,-24,-7,32,-1,-19,7,9,2,11,
11,35,24,-23,-6,30,0,-19,6,8,2,12,
10,33,23,-21,-6,28,0,-18,5,7,3,11,
9,28,19,-18,-5,24,-1,-19,3,5,1,9,
10,24,14,-17,-2,19,-1,-19,2,4,1,9,
9,20,11,-14,-1,16,-1,-19,1,3,0,9,
7,16,9,-11,-1,13,-1,-20,1,2,-2,7,
5,13,8,-9,-1,11,0,-20,-1,1,-4,5,
5,9,4,-7,1,7,1,-20,-1,0,-6,4,
4,6,2,-5,1,4,2,-19,0,-1,-8,1,
4,4,0,-4,2,2,4,-19,-2,-3,-10,0,
4,3,-1,-3,3,1,4,-19,-3,-5,-11,-2,
2,1,-1,-1,2,0,5,-19,-4,-6,-12,-4,
2,0,-2,-1,2,-1,6,-19,-5,-6,-13,-4,
1,-1,-2,0,2,-1,6,-19,-5,-7,-14,-5,
1,-3,-4,1,3,-3,7,-19,-5,-8,-15,-6,
1,-4,-5,2,3,-4,7,-18,-6,-9,-16,-7,
1,-6,-7,3,4,-6,7,-18,-6,-9,-16,-7,
1,-8,-9,4,5,-8,8,-17,-8,-11,-18,-9,
0,-8,-8,4,4,-8,8,-18,-8,-11,-18,-10,
0,-10,-10,5,5,-10,8,-19,-9,-12,-18,-10,
0,-13,-13,7,7,-13,9,-18,-8,-12,-19,-10,
0,-14,-14,7,7,-14,9,-18,-8,-12,-19,-10,
-1,-15,-14,8,7,-14,10,-17,-9,-12,-20,-11,
-1,-15,-14,8,7,-14,10,-17,-9,-12,-20,-11,
-1,-15,-14,8,7,-14,10,-17,-9,-12,-20,-11,
-2,-16,-14,9,6,-15,10,-16,-8,-12,-20,-10,
-2,-17,-15,10,7,-16,10,-17,-9,-12,-21,-11,
-2,-17,-15,10,7,-16,9,-17,-9,-13,-22,-12,
-2,-17,-15,10,7,-16,9,-18,-10,-13,-23,-12,
-2,-17,-15,10,7,-16,10,-17,-10,-13,-23,-12,
-2,-17,-15,10,7,-16,10,-18,-10,-14,-24,-12,
-3,-18,-15,11,6,-16,10,-18,-10,-14,-23,-12,
-3,-19,-16,11,7,-17,11,-17,-10,-14,-23,-12,
-3,-19,-16,11,7,-17,11,-17,-10,-14,-23,-13,
-3,-19,-16,11,7,-17,11,-17,-10,-14,-23,-13,
-2,-19,-17,11,8,-18,11,-17,-10,-14,-23,-13,
-3,-20,-17,12,7,-18,10,-16,-10,-13,-23,-14,
-3,-21,-18,12,8,-19,10,-18,-11,-14,-23,-14,
-2,-21,-19,12,9,-20,10,-18,-10,-14,-24,-15,
-2,-21,-19,12,9,-20,10,-17,-10,-15,-24,-14,
-2,-21,-19,12,9,-20,10,-17,-10,-15,-25,-15,
-2,-21,-19,12,9,-20,10,-17,-10,-16,-24,-15,
-3,-21,-18,12,8,-19,10,-16,-10,-15,-24,-15,
-4,-20,-16,12,6,-18,11,-16,-9,-15,-23,-15,
-4,-21,-17,13,7,-19,11,-16,-9,-15,-23,-14,
-3,-21,-18,12,8,-19,12,-14,-7,-16,-24,-15,
-2,-23,-21,13,10,-22,12,-12,-6,-15,-24,-15,
-2,-25,-23,14,11,-24,13,-10,-4,-13,-25,-17,
-2,-27,-25,15,12,-26,15,-7,1,-11,-25,-18,
-1,-27,-26,14,13,-26,17,-2,7,-7,-25,-19,
0,-24,-24,12,12,-24,18,4,19,1,-22,-18,
2,-18,-20,8,11,-19,20,13,36,17,-15,-14,
7,-10,-17,2,12,-13,21,21,53,36,-4,-7,
11,1,-10,-6,11,-4,20,21,63,55,11,3,
17,15,-2,-16,10,7,18,13,63,72,32,19,
21,32,11,-26,5,22,11,-7,49,82,58,42,
27,54,27,-40,0,41,-5,-39,26,93,93,73,
36,81,45,-58,-4,63,-25,-75,4,109,136,112,
41,110,69,-75,-14,90,-45,-108,-16,125,181,151,
44,137,93,-90,-24,115,-64,-137,-35,140,221,187,
45,158,113,-101,-34,136,-87,-168,-56,151,255,217,
45,175,130,-110,-42,153,-114,-199,-80,160,285,243,
43,191,148,-117,-52,170,-141,-234,-108,164,310,266,
42,204,162,-123,-60,183,-166,-267,-140,160,328,283,
40,210,170,-125,-65,190,-185,-293,-170,149,336,293,
38,204,166,-121,-64,185,-194,-306,-195,131,329,292,
32,185,153,-108,-60,169,-195,-311,-218,96,299,275,
23,156,133,-89,-55,145,-192,-311,-238,49,250,244,
17,121,104,-69,-43,113,-191,-307,-250,0,188,202,
11,80,69,-45,-29,75,-189,-299,-254,-51,112,147,
1,35,34,-18,-16,35,-179,-280,-252,-104,29,84,
-10,0,10,5,-10,5,-160,-255,-248,-144,-36,31,
-15,-23,-8,19,-3,-15,-139,-225,-237,-158,-68,-1,
-15,-36,-21,26,3,-28,-115,-195,-217,-153,-79,-17,
-13,-41,-28,27,8,-34,-91,-161,-188,-137,-77,-22,
-12,-41,-29,27,9,-35,-66,-125,-153,-116,-71,-20,
-12,-38,-26,25,7,-32,-41,-90,-116,-95,-65,-18,
-12,-35,-23,24,6,-29,-21,-62,-81,-77,-58,-17,
-12,-31,-19,22,4,-25,-8,-44,-53,-63,-49,-15,
-10,-28,-18,19,4,-23,-2,-37,-35,-51,-41,-14,
-8,-28,-20,18,6,-24,-1,-35,-25,-42,-34,-14,
-6,-27,-21,17,8,-24,0,-33,-20,-33,-29,-13,
-5,-28,-23,17,9,-25,4,-29,-18,-25,-27,-13,
-5,-29,-24,17,10,-26,8,-22,-16,-20,-27,-14,
-5,-27,-22,16,9,-24,14,-14,-13,-16,-29,-13,
-5,-25,-20,15,8,-22,20,-6,-9,-14,-28,-13,
-6,-24,-18,15,6,-21,24,0,-3,-12,-28,-12,
-6,-24,-18,15,6,-21,25,2,2,-12,-28,-12,
-6,-24,-18,15,6,-21,26,0,6,-13,-27,-13,
-6,-24,-18,15,6,-21,26,-1,8,-13,-26,-12,
-6,-24,-18,15,6,-21,24,-3,8,-12,-26,-12,
-6,-25,-19,16,7,-22,23,-4,6,-12,-27,-13,
-6,-26,-20,16,7,-23,23,-4,5,-12,-27,-14,
-7,-26,-19,17,6,-22,23,-3,5,-12,-27,-14,
-7,-26,-19,17,6,-22,23,-1,6,-12,-26,-14,
-7,-25,-18,16,6,-21,24,0,8,-10,-26,-14,
-7,-25,-18,16,6,-21,24,0,8,-10,-26,-14,
-8,-25,-17,17,5,-21,23,0,9,-10,-27,-15,
-8,-25,-17,17,5,-21,23,1,9,-10,-28,-16,
-8,-25,-17,17,5,-21,24,1,9,-10,-27,-16,
-8,-24,-16,16,4,-20,24,1,9,-9,-27,-16,
-7,-24,-17,16,5,-20,24,1,9,-9,-26,-15,
-7,-23,-16,15,5,-19,24,1,9,-8,-26,-16,
-7,-23,-16,15,5,-19,24,1,9,-7,-25,-15,
-7,-23,-16,15,5,-19,24,1,10,-7,-25,-16,
-7,-23,-16,15,5,-19,24,1,10,-7,-25,-16,
-8,-23,-15,16,4,-19,24,2,11,-6,-25,-16,
-7,-23,-16,15,5,-19,24,3,11,-6,-25,-18,
-6,-23,-17,15,6,-20,24,4,11,-5,-25,-17,
-6,-23,-17,15,6,-20,23,5,11,-5,-25,-18,
-7,-23,-16,15,5,-19,23,5,11,-5,-25,-18,
-6,-23,-17,15,6,-20,22,5,11,-5,-25,-20,
-5,-23,-18,14,7,-20,22,5,11,-5,-25,-20,
-4,-22,-18,13,7,-20,23,6,12,-4,-24,-20,
-4,-21,-17,13,7,-19,24,6,13,-4,-23,-20,
-4,-21,-17,13,7,-19,25,7,15,-2,-22,-20,
-3,-19,-16,11,7,-17,25,7,16,-2,-22,-20,
-3,-19,-16,11,7,-17,25,7,16,-1,-21,-19,
-2,-19,-17,11,8,-18,24,8,16,0,-20,-19,
-2,-18,-16,10,7,-17,24,8,17,1,-21,-19,
-2,-18,-16,10,7,-17,24,9,18,1,-20,-19,
-3,-18,-15,11,6,-16,25,9,18,1,-20,-19,
-3,-17,-14,10,6,-15,25,10,19,1,-20,-18,
-2,-17,-15,10,7,-16,24,10,20,2,-20,-18,
-2,-17,-15,10,7,-16,24,11,21,4,-20,-18,
-1,-17,-16,9,8,-16,25,11,23,4,-19,-17,
-1,-16,-15,9,7,-15,25,12,24,6,-19,-16,
0,-16,-16,8,8,-16,24,13,26,7,-18,-16,
0,-16,-16,8,8,-16,24,14,27,8,-17,-15,
-1,-17,-16,9,8,-16,24,15,28,9,-16,-14,
-1,-17,-16,9,8,-16,25,16,30,10,-16,-13,
-1,-17,-16,9,8,-16,25,17,31,10,-15,-12,
-1,-17,-16,9,8,-16,25,18,31,11,-15,-11,
0,-16,-16,8,8,-16,25,17,32,12,-14,-11,
0,-15,-15,8,8,-15,25,18,34,13,-14,-10,
0,-15,-15,8,8,-15,25,19,36,14,-13,-9,
1,-15,-16,7,9,-15,25,21,37,16,-12,-8,
2,-14,-16,6,9,-15,24,21,38,18,-11,-7,
2,-13,-15,6,9,-14,24,24,40,19,-10,-6,
3,-13,-16,5,10,-14,24,24,41,21,-9,-5,
4,-13,-17,5,11,-15,24,25,43,22,-7,-4,
5,-13,-18,4,12,-15,24,26,45,24,-5,-3,
5,-12,-17,4,11,-14,24,28,48,27,-4,-1,
7,-11,-18,2,13,-14,25,28,50,29,-2,0,
7,-10,-17,2,12,-13,25,30,53,31,-1,1,
6,-10,-16,2,11,-13,26,32,55,34,0,3,
8,-8,-16,0,12,-12,25,34,57,36,1,4,
10,-7,-17,-1,14,-12,25,36,60,38,3,6,
11,-6,-17,-2,14,-11,25,38,63,41,6,7,
12,-6,-18,-3,15,-12,25,40,66,43,8,9,
12,-5,-17,-3,15,-11,25,41,68,46,9,11,
12,-5,-17,-3,15,-11,25,43,72,49,12,14,
15,-4,-19,-5,17,-11,25,45,75,52,14,15,
17,-4,-21,-6,19,-12,25,47,78,56,16,18,
18,-2,-20,-8,19,-11,25,49,82,58,19,19,
19,-1,-20,-9,20,-10,25,52,85,62,22,22,
19,0,-19,-9,19,-9,25,53,89,66,25,25,
20,1,-19,-10,20,-9,25,56,92,69,28,28,
22,2,-20,-12,21,-9,24,57,94,72,30,29,
23,3,-20,-13,22,-8,24,58,96,74,32,31,
25,3,-22,-14,24,-9,24,59,98,77,35,33,
25,4,-21,-14,23,-8,24,59,100,79,37,36,
27,5,-22,-16,25,-8,24,59,100,81,40,38,
27,6,-21,-16,24,-7,23,60,102,82,42,39,
29,8,-21,-18,25,-6,23,61,104,85,44,41,
29,10,-19,-19,24,-4,24,61,106,87,46,43,
29,11,-18,-20,24,-3,24,61,107,88,48,44,
29,13,-16,-21,23,-1,24,62,108,89,50,46,
29,13,-16,-21,23,-1,23,62,108,90,51,47,
29,13,-16,-21,23,-1,22,62,108,90,53,47,
30,14,-16,-22,23,-1,22,61,110,91,53,47,
30,14,-16,-22,23,-1,21,61,109,91,54,47,
30,15,-15,-22,23,0,20,61,109,91,54,47,
30,15,-15,-22,23,0,19,61,108,90,53,47,
30,16,-14,-23,22,1,19,60,107,90,53,48,
30,17,-13,-23,22,2,19,59,105,91,54,48,
29,18,-11,-23,20,4,20,57,104,90,54,48,
29,18,-11,-23,20,4,19,56,102,88,53,48,
29,19,-10,-24,20,5,19,54,101,86,53,48,
30,19,-11,-24,21,4,18,52,98,84,51,47,
30,19,-11,-24,21,4,17,51,96,81,50,46,
29,19,-10,-24,20,5,17,49,93,79,50,45,
29,19,-10,-24,20,5,15,46,89,76,49,43,
27,19,-8,-23,18,6,15,44,85,72,47,42,
25,18,-7,-21,16,6,15,42,81,69,46,40,
23,19,-4,-21,14,8,15,39,77,67,44,38,
23,19,-4,-21,14,8,14,36,72,63,41,36,
22,19,-3,-20,13,8,14,34,68,59,38,35,
21,19,-2,-20,12,9,14,31,64,55,35,33,
20,18,-2,-19,11,8,14,28,59,50,33,32,
20,18,-2,-19,11,8,13,24,54,46,29,30,
19,17,-2,-18,11,8,11,21,49,41,27,28,
19,16,-3,-17,11,7,11,18,44,37,24,25,
17,15,-2,-16,10,7,11,16,40,34,21,24,
14,15,1,-14,7,8,11,14,37,31,20,23,
10,13,3,-11,4,8,11,13,34,29,18,22,
10,12,2,-11,4,7,11,10,32,26,16,20,
10,12,2,-11,4,7,10,7,29,22,12,17,
9,11,2,-10,4,7,10,4,25,19,9,15,
7,10,3,-8,2,7,8,3,21,16,7,15,
4,9,5,-6,0,7,8,1,18,13,5,13,
3,7,4,-5,0,6,8,0,14,11,3,11,
2,7,5,-4,-1,6,9,-1,11,9,1,9,
2,5,3,-3,0,4,10,-4,10,7,-1,8,
2,4,2,-3,0,3,11,-5,8,6,-2,7,
1,4,3,-2,-1,4,11,-6,6,3,-4,6,
1,3,2,-2,0,3,11,-8,4,1,-5,6,
0,3,3,-1,-1,3,11,-9,2,-1,-5,5,
0,1,1,0,0,1,10,-9,2,-2,-6,5,
0,1,1,0,0,1,10,-10,1,-2,-8,4,
1,0,-1,0,1,0,9,-11,0,-3,-9,3,
0,0,0,0,0,0,9,-11,-1,-3,-10,2,
0,-1,-1,1,1,-1,9,-11,-2,-4,-11,2,
-1,-1,0,1,0,0,8,-11,-3,-6,-12,3,
-1,-2,-1,2,0,-1,7,-12,-4,-6,-11,3,
-2,-2,0,2,-1,-1,8,-12,-4,-7,-12,2,
-2,-2,0,2,-1,-1,7,-13,-5,-7,-12,2,
-2,-2,0,2,-1,-1,8,-13,-5,-7,-12,2,
-2,-3,-1,3,0,-2,7,-13,-5,-8,-13,1,
-2,-4,-2,3,0,-3,7,-14,-7,-9,-14,0,
-2,-5,-3,4,1,-4,7,-14,-8,-10,-15,0,
-3,-5,-2,4,0,-3,7,-15,-8,-10,-16,0,
-2,-4,-2,3,0,-3,7,-15,-8,-10,-15,-1,
-2,-4,-2,3,0,-3,8,-16,-9,-10,-15,-1,
-2,-4,-2,3,0,-3,8,-15,-9,-10,-16,-2,
-3,-4,-1,4,-1,-2,8,-15,-8,-11,-16,-1,
-3,-4,-1,4,-1,-2,8,-15,-8,-10,-15,0,
-4,-5,-1,5,-1,-3,8,-15,-8,-11,-16,-1,
-3,-5,-2,4,0,-3,7,-15,-9,-11,-16,-2,
-3,-5,-2,4,0,-3,7,-15,-9,-12,-17,-3,
-3,-6,-3,5,0,-4,7,-15,-9,-12,-16,-2,
-3,-6,-3,5,0,-4,6,-15,-8,-11,-16,-2,
-4,-6,-2,5,-1,-4,6,-15,-9,-11,-16,-3,
-4,-5,-1,5,-1,-3,6,-15,-8,-10,-15,-3,
-4,-5,-1,5,-1,-3,6,-15,-8,-10,-14,-3,
-4,-6,-2,5,-1,-4,6,-16,-9,-9,-14,-3,
-4,-6,-2,5,-1,-4,6,-16,-9,-10,-14,-4,
-4,-7,-3,6,0,-5,5,-15,-9,-11,-15,-4,
-4,-7,-3,6,0,-5,4,-16,-9,-11,-14,-5,
-3,-7,-4,5,1,-5,4,-16,-9,-12,-16,-5,
-4,-7,-3,6,0,-5,4,-15,-10,-11,-16,-6,
-4,-7,-3,6,0,-5,4,-15,-9,-10,-15,-7,
-3,-7,-4,5,1,-5,4,-15,-9,-10,-16,-9,
-3,-7,-4,5,1,-5,4,-15,-9,-11,-18,-10,
-3,-6,-3,5,0,-4,4,-15,-9,-10,-18,-11,
-3,-5,-2,4,0,-3,4,-15,-8,-10,-17,-10,
-2,-5,-3,4,1,-4,4,-15,-7,-9,-16,-10,
-2,-5,-3,4,1,-4,4,-15,-8,-9,-16,-11,
-2,-5,-3,4,1,-4,2,-15,-7,-10,-17,-11,
-1,-5,-4,3,2,-4,2,-15,-7,-10,-17,-11,
-2,-6,-4,4,1,-5,1,-15,-7,-11,-17,-11,
