‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-11,-23,-12,17,1,-17,-2,-15,-29,-20,-11,2,
-11,-24,-13,18,1,-18,-2,-15,-29,-21,-12,2,
-13,-26,-13,20,0,-19,-3,-16,-31,-22,-14,0,
-13,-26,-13,20,0,-19,-4,-17,-32,-24,-15,-1,
-13,-27,-14,20,1,-20,-4,-16,-32,-24,-15,-1,
-13,-26,-13,20,0,-19,-3,-16,-31,-24,-16,-2,
-15,-25,-10,20,-2,-17,-3,-16,-31,-24,-18,-2,
-15,-24,-9,20,-3,-16,-3,-16,-31,-24,-18,-2,
-15,-25,-10,20,-2,-17,-3,-15,-32,-26,-18,-2,
-14,-23,-9,19,-2,-16,-3,-14,-32,-25,-19,-2,
-14,-22,-8,18,-3,-15,-2,-13,-32,-26,-20,-3,
-14,-22,-8,18,-3,-15,-3,-13,-31,-26,-21,-3,
-14,-21,-7,18,-3,-14,-3,-13,-31,-25,-20,-3,
-14,-21,-7,18,-3,-14,-2,-13,-30,-25,-20,-3,
-14,-21,-7,18,-3,-14,-2,-13,-30,-26,-20,-3,
-14,-22,-8,18,-3,-15,-2,-13,-31,-26,-20,-2,
-14,-22,-8,18,-3,-15,-1,-12,-30,-25,-19,-1,
-13,-21,-8,17,-2,-14,-1,-11,-30,-25,-19,-1,
-13,-19,-6,16,-3,-12,0,-10,-28,-25,-18,-1,
-14,-19,-5,17,-4,-12,0,-10,-28,-24,-18,-1,
-14,-19,-5,17,-4,-12,0,-9,-28,-24,-18,-1,
-14,-19,-5,17,-4,-12,0,-9,-28,-22,-18,-1,
-12,-18,-6,15,-3,-12,0,-8,-27,-21,-18,-1,
-9,-15,-6,12,-1,-10,1,-7,-26,-21,-17,-1,
-8,-17,-9,13,1,-13,1,-6,-26,-21,-18,-1,
-12,-20,-8,16,-2,-14,1,-7,-26,-21,-20,-3,
-13,-19,-6,16,-3,-12,1,-7,-26,-21,-21,-4,
-13,-19,-6,16,-3,-12,1,-7,-26,-20,-20,-5,
-11,-18,-7,15,-2,-12,1,-7,-25,-20,-19,-6,
-11,-17,-6,14,-2,-11,2,-6,-25,-19,-18,-6,
-11,-18,-7,15,-2,-12,2,-5,-24,-19,-18,-8,
-11,-17,-6,14,-2,-11,1,-5,-24,-18,-18,-9,
-12,-17,-5,15,-3,-11,2,-5,-24,-18,-19,-9,
-14,-19,-5,17,-4,-12,1,-5,-24,-19,-20,-10,
-14,-20,-6,17,-4,-13,1,-6,-25,-20,-21,-11,
-13,-19,-6,16,-3,-12,1,-6,-25,-21,-21,-10,
-13,-19,-6,16,-3,-12,1,-5,-24,-21,-20,-9,
-13,-21,-8,17,-2,-14,2,-5,-24,-20,-20,-9,
-13,-21,-8,17,-2,-14,2,-4,-24,-20,-21,-9,
-14,-20,-6,17,-4,-13,2,-5,-24,-19,-19,-8,
-14,-20,-6,17,-4,-13,2,-4,-23,-18,-19,-7,
-14,-20,-6,17,-4,-13,2,-4,-23,-18,-19,-7,
-13,-20,-7,17,-3,-13,1,-5,-24,-18,-19,-7,
-13,-19,-6,16,-3,-12,0,-6,-25,-20,-19,-7,
-12,-20,-8,16,-2,-14,0,-7,-26,-20,-19,-6,
-10,-18,-8,14,-1,-13,0,-6,-26,-19,-19,-5,
-8,-15,-7,12,0,-11,1,-6,-26,-19,-18,-4,
-8,-13,-5,11,-1,-9,2,-6,-25,-19,-18,-3,
-9,-13,-4,11,-2,-8,2,-6,-24,-19,-18,-3,
-13,-19,-6,16,-3,-12,1,-6,-25,-19,-18,-3,
-13,-20,-7,17,-3,-13,1,-6,-25,-19,-18,-3,
-11,-18,-7,15,-2,-12,2,-6,-25,-19,-18,-3,
-9,-14,-5,12,-2,-9,2,-6,-25,-19,-18,-3,
-9,-14,-5,12,-2,-9,2,-6,-25,-19,-18,-2,
-11,-14,-3,13,-4,-8,2,-5,-25,-19,-18,-2,
-12,-14,-2,13,-5,-8,2,-6,-25,-19,-18,-3,
-11,-12,-1,12,-5,-6,2,-6,-25,-18,-17,-3,
-10,-10,0,10,-5,-5,2,-6,-25,-18,-17,-2,
-10,-8,2,9,-6,-3,1,-6,-25,-17,-16,-1,
-9,-5,4,7,-6,0,1,-5,-25,-16,-16,0,
-9,-5,4,7,-6,0,2,-4,-23,-14,-14,3,
-10,-4,6,7,-8,1,3,-4,-23,-14,-14,3,
-8,-1,7,5,-7,3,2,-4,-23,-13,-13,4,
-8,-1,7,5,-7,3,2,-3,-22,-12,-12,5,
-8,-1,7,5,-7,3,3,-3,-22,-12,-11,6,
-6,0,6,3,-6,3,4,-2,-21,-12,-11,6,
-6,0,6,3,-6,3,4,-1,-21,-11,-11,6,
-6,0,6,3,-6,3,4,0,-21,-9,-9,7,
-5,3,8,1,-6,6,5,0,-19,-9,-7,9,
-3,5,8,-1,-5,7,6,1,-17,-7,-5,9,
0,9,9,-4,-4,9,7,1,-16,-6,-3,11,
3,18,15,-10,-6,17,7,1,-15,-4,-2,12,
4,20,16,-12,-6,18,6,0,-15,-3,-1,13,
0,15,15,-7,-7,15,1,-2,-17,-4,-1,14,
0,14,14,-7,-7,14,-2,-3,-18,-4,-2,15,
2,16,14,-9,-6,15,-3,-5,-19,-5,-3,15,
3,17,14,-10,-5,16,-3,-5,-19,-5,-4,15,
4,17,13,-10,-4,15,-5,-7,-19,-5,-3,16,
4,17,13,-10,-4,15,-9,-9,-19,-7,-3,15,
4,18,14,-11,-5,16,-11,-11,-21,-8,-4,15,
5,18,13,-11,-4,16,-12,-12,-22,-9,-4,15,
5,19,14,-12,-4,17,-12,-14,-23,-8,-4,15,
5,17,12,-11,-3,15,-12,-15,-25,-10,-5,14,
6,17,11,-11,-2,14,-12,-16,-26,-11,-4,14,
6,17,11,-11,-2,14,-12,-16,-26,-11,-4,14,
7,17,10,-12,-1,14,-12,-18,-27,-12,-4,14,
9,15,6,-12,2,11,-14,-19,-28,-13,-4,14,
9,13,4,-11,3,9,-13,-19,-28,-13,-4,14,
8,10,2,-9,3,6,-12,-19,-30,-13,-4,15,
7,8,1,-7,3,5,-13,-20,-31,-15,-4,14,
5,4,-1,-4,3,2,-14,-20,-31,-15,-5,14,
5,4,-1,-4,3,2,-14,-20,-31,-14,-5,15,
4,3,-1,-3,3,1,-13,-19,-30,-14,-5,15,
0,1,1,0,0,1,-11,-18,-30,-15,-6,13,
-1,1,2,0,-1,2,-10,-18,-30,-16,-8,12,
-1,0,1,1,-1,1,-10,-17,-30,-17,-9,11,
-1,1,2,0,-1,2,-9,-16,-29,-17,-10,10,
-3,-2,1,3,-2,0,-8,-15,-29,-17,-10,8,
-7,-7,0,7,-3,-3,-8,-16,-31,-19,-13,6,
-9,-11,-2,10,-3,-6,-8,-16,-33,-20,-14,4,
-11,-15,-4,13,-3,-9,-8,-19,-34,-23,-15,4,
-11,-16,-5,14,-3,-10,-8,-20,-35,-24,-14,4,
-11,-17,-6,14,-2,-11,-9,-21,-37,-27,-14,3,
-12,-18,-6,15,-3,-12,-10,-23,-38,-28,-16,1,
-13,-20,-7,17,-3,-13,-11,-23,-40,-29,-17,1,
-13,-21,-8,17,-2,-14,-10,-23,-40,-28,-17,0,
-14,-23,-9,19,-2,-16,-10,-22,-40,-29,-19,-1,
-15,-23,-8,19,-3,-15,-10,-22,-41,-29,-20,-2,
-14,-22,-8,18,-3,-15,-10,-21,-41,-29,-20,-2,
-14,-20,-6,17,-4,-13,-10,-22,-42,-31,-21,-2,
-14,-20,-6,17,-4,-13,-10,-21,-43,-32,-21,-2,
-15,-23,-8,19,-3,-15,-9,-20,-42,-32,-21,-2,
-15,-23,-8,19,-3,-15,-8,-19,-41,-32,-21,-2,
-15,-23,-8,19,-3,-15,-8,-19,-41,-31,-22,-2,
-14,-22,-8,18,-3,-15,-8,-20,-41,-32,-22,-2,
-14,-22,-8,18,-3,-15,-8,-20,-42,-31,-23,-3,
-14,-22,-8,18,-3,-15,-7,-19,-42,-31,-22,-3,
-13,-23,-10,18,-1,-16,-7,-19,-41,-31,-22,-3,
-13,-23,-10,18,-1,-16,-7,-19,-41,-30,-22,-2,
-13,-24,-11,19,-1,-17,-7,-19,-40,-30,-21,-2,
-13,-23,-10,18,-1,-16,-7,-19,-40,-30,-21,-1,
-15,-25,-10,20,-2,-17,-6,-18,-40,-30,-21,-1,
-16,-26,-10,21,-3,-18,-6,-20,-40,-31,-22,-2,
-15,-25,-10,20,-2,-17,-7,-19,-40,-31,-22,-3,
-14,-25,-11,20,-1,-18,-7,-19,-39,-30,-22,-4,
-14,-25,-11,20,-1,-18,-7,-19,-39,-30,-22,-5,
-16,-25,-9,21,-3,-17,-8,-19,-39,-31,-23,-5,
-16,-25,-9,21,-3,-17,-8,-18,-39,-30,-22,-4,
-16,-25,-9,21,-3,-17,-7,-17,-39,-30,-23,-3,
-14,-24,-10,19,-2,-17,-7,-17,-39,-31,-23,-3,
-16,-25,-9,21,-3,-17,-6,-16,-40,-31,-24,-5,
-16,-26,-10,21,-3,-18,-5,-15,-38,-32,-24,-5,
-15,-26,-11,21,-2,-18,-4,-13,-36,-32,-25,-6,
-15,-27,-12,21,-1,-19,-1,-9,-35,-31,-27,-8,
-18,-29,-11,24,-3,-20,4,-4,-34,-33,-32,-12,
-21,-30,-9,26,-6,-19,12,2,-34,-35,-38,-18,
-26,-30,-4,28,-11,-17,24,14,-32,-38,-49,-28,
-34,-32,2,33,-18,-15,39,30,-28,-42,-62,-38,
-38,-33,5,36,-21,-14,55,47,-23,-44,-73,-47,
-41,-34,7,38,-24,-13,68,62,-18,-46,-81,-52,
-43,-31,12,37,-27,-9,79,75,-9,-43,-84,-54,
-40,-28,12,34,-26,-8,88,92,5,-36,-82,-52,
-37,-27,10,32,-23,-8,99,115,27,-24,-76,-50,
-33,-26,7,30,-20,-9,106,138,55,-4,-63,-44,
-24,-18,6,21,-15,-6,107,158,88,26,-37,-31,
-8,0,8,4,-8,4,105,169,116,64,2,-6,
11,19,8,-15,2,14,96,162,134,106,54,27,
37,43,6,-40,16,25,81,141,147,153,119,70,
65,73,8,-69,29,41,60,111,160,207,191,119,
90,100,10,-95,40,55,33,76,175,264,264,167,
112,121,9,-116,52,65,1,35,188,317,335,215,
129,136,7,-132,61,72,-31,-6,201,362,396,254,
140,141,1,-140,70,71,-59,-43,213,399,442,282,
146,134,-12,-140,79,61,-88,-87,204,404,461,292,
148,110,-38,-129,93,36,-110,-133,168,368,444,283,
141,76,-65,-108,103,6,-117,-162,122,304,390,252,
129,49,-80,-89,105,-15,-117,-183,67,223,309,210,
107,30,-77,-68,92,-23,-118,-211,-21,113,210,166,
78,12,-66,-45,72,-27,-120,-252,-143,-30,98,121,
51,-5,-56,-23,54,-30,-128,-289,-244,-145,5,77,
30,-19,-49,-5,40,-34,-133,-306,-292,-202,-55,41,
12,-27,-39,8,26,-33,-133,-307,-303,-218,-84,17,
-6,-31,-25,19,10,-28,-129,-299,-295,-218,-99,0,
-24,-34,-10,29,-7,-22,-125,-290,-283,-214,-108,-18,
-39,-36,3,38,-21,-16,-121,-280,-271,-212,-114,-32,
-48,-34,14,41,-31,-10,-117,-265,-256,-204,-115,-40,
-48,-29,19,39,-33,-5,-108,-242,-235,-191,-111,-41,
-45,-24,21,35,-33,-1,-96,-209,-205,-166,-102,-37,
-40,-19,21,30,-30,1,-82,-168,-170,-135,-89,-31,
-31,-15,16,23,-23,1,-67,-126,-136,-104,-76,-26,
-25,-14,11,20,-18,-1,-49,-88,-106,-82,-64,-24,
-24,-15,9,20,-16,-3,-34,-60,-84,-68,-56,-25,
-27,-18,9,23,-18,-4,-24,-43,-72,-63,-52,-26,
-27,-17,10,22,-18,-3,-17,-33,-62,-60,-48,-24,
-25,-15,10,20,-17,-2,-12,-28,-54,-57,-44,-21,
-23,-14,9,19,-16,-2,-10,-25,-47,-52,-40,-18,
-22,-19,3,21,-12,-8,-5,-19,-39,-44,-35,-15,
-19,-23,-4,21,-7,-13,-1,-13,-31,-34,-32,-15,
-18,-24,-6,21,-6,-15,3,-5,-27,-27,-31,-16,
-18,-25,-7,22,-5,-16,8,4,-24,-22,-31,-16,
-18,-28,-10,23,-4,-19,13,12,-23,-21,-31,-16,
-17,-31,-14,24,-1,-22,16,18,-22,-23,-30,-17,
-16,-29,-13,23,-1,-21,16,18,-22,-26,-30,-19,
-16,-26,-10,21,-3,-18,15,15,-22,-28,-30,-21,
-17,-26,-9,22,-4,-17,14,11,-22,-29,-30,-22,
-17,-26,-9,22,-4,-17,13,10,-22,-28,-29,-23,
-18,-26,-8,22,-5,-17,13,10,-20,-26,-29,-23,
-19,-26,-7,23,-6,-16,13,12,-18,-24,-29,-23,
-18,-26,-8,22,-5,-17,13,14,-16,-23,-28,-23,
-18,-26,-8,22,-5,-17,14,16,-14,-22,-28,-23,
-17,-27,-10,22,-3,-18,15,17,-14,-22,-28,-23,
-16,-27,-11,22,-2,-19,15,18,-14,-21,-28,-24,
-16,-27,-11,22,-2,-19,15,19,-13,-20,-28,-25,
-18,-27,-9,23,-4,-18,15,19,-13,-20,-31,-25,
-18,-29,-11,24,-3,-20,15,19,-13,-22,-31,-26,
-16,-25,-9,21,-3,-17,15,20,-11,-21,-31,-26,
-16,-26,-10,21,-3,-18,16,20,-10,-20,-30,-25,
-16,-27,-11,22,-2,-19,16,21,-9,-19,-30,-24,
-15,-26,-11,21,-2,-18,17,22,-8,-19,-30,-23,
-15,-27,-12,21,-1,-19,18,24,-8,-18,-29,-23,
-15,-25,-10,20,-2,-17,18,25,-8,-18,-29,-23,
-15,-25,-10,20,-2,-17,18,27,-7,-18,-28,-22,
-15,-25,-10,20,-2,-17,18,27,-6,-17,-27,-21,
-15,-25,-10,20,-2,-17,18,28,-6,-17,-27,-20,
-15,-25,-10,20,-2,-17,18,28,-5,-16,-26,-19,
-14,-25,-11,20,-1,-18,18,30,-5,-15,-25,-17,
-14,-26,-12,20,-1,-19,19,30,-4,-13,-25,-17,
-15,-27,-12,21,-1,-19,19,30,-3,-13,-25,-16,
-15,-26,-11,21,-2,-18,19,31,-1,-13,-25,-16,
-12,-24,-12,18,0,-18,20,33,1,-10,-24,-14,
-11,-23,-12,17,1,-17,21,35,3,-10,-23,-14,
-11,-23,-12,17,1,-17,21,36,4,-9,-23,-15,
-12,-24,-12,18,0,-18,21,37,5,-8,-23,-15,
-11,-25,-14,18,2,-19,22,39,7,-7,-22,-15,
-10,-24,-14,17,2,-19,23,40,9,-6,-21,-14,
-10,-24,-14,17,2,-19,24,41,9,-5,-21,-14,
-10,-23,-13,17,2,-18,24,42,10,-4,-20,-14,
-10,-23,-13,17,2,-18,24,43,12,-2,-20,-14,
-10,-23,-13,17,2,-18,24,45,13,0,-19,-14,
-10,-23,-13,17,2,-18,24,45,15,1,-17,-13,
-9,-22,-13,16,2,-17,24,47,18,2,-15,-13,
-8,-22,-14,15,3,-18,24,48,20,4,-13,-12,
-8,-22,-14,15,3,-18,25,49,20,6,-13,-12,
-10,-22,-12,16,1,-17,25,50,21,7,-12,-13,
-10,-22,-12,16,1,-17,25,51,22,8,-11,-13,
-8,-21,-13,15,3,-17,25,53,23,10,-10,-13,
-8,-21,-13,15,3,-17,25,54,27,10,-9,-12,
-7,-20,-13,14,3,-16,26,55,29,11,-8,-12,
-7,-19,-12,13,3,-15,26,57,32,13,-8,-12,
-6,-19,-13,13,4,-16,26,59,35,16,-6,-12,
-6,-19,-13,13,4,-16,27,62,37,18,-4,-11,
-6,-17,-11,12,3,-14,28,64,38,21,-3,-11,
-4,-15,-11,10,4,-13,28,66,41,24,-1,-11,
-3,-13,-10,8,4,-11,27,67,44,26,0,-11,
-2,-13,-11,8,5,-12,27,69,48,28,1,-10,
2,-11,-13,5,8,-12,29,71,51,32,5,-7,
5,-9,-14,2,10,-11,31,74,57,35,9,-4,
5,-9,-14,2,10,-11,31,76,60,38,11,-3,
5,-9,-14,2,10,-11,32,77,61,41,12,-3,
5,-9,-14,2,10,-11,32,80,63,43,13,-2,
7,-6,-13,0,10,-9,34,82,65,46,15,0,
9,-2,-11,-3,10,-6,35,85,68,50,17,2,
9,-2,-11,-3,10,-6,34,86,71,52,20,4,
9,-3,-12,-3,11,-7,34,88,74,54,22,7,
10,-2,-12,-4,11,-7,35,89,77,57,26,8,
10,-1,-11,-4,11,-6,35,92,80,59,29,11,
12,0,-12,-6,12,-6,34,93,83,61,32,11,
14,3,-11,-8,13,-4,34,94,86,64,36,14,
14,5,-9,-9,12,-2,35,96,88,67,39,15,
17,8,-9,-12,13,0,34,96,90,71,44,17,
18,10,-8,-14,13,1,35,98,93,76,48,20,
18,11,-7,-14,13,2,36,99,96,81,52,23,
18,13,-5,-15,12,4,35,99,98,83,55,24,
20,14,-6,-17,13,4,35,100,100,86,57,26,
23,15,-8,-19,16,4,35,100,101,88,59,28,
25,16,-9,-20,17,4,35,100,103,90,61,31,
27,18,-9,-22,18,5,35,101,104,91,64,34,
28,20,-8,-24,18,6,36,101,105,93,66,35,
29,22,-7,-25,18,8,34,101,106,95,69,37,
29,22,-7,-25,18,8,34,100,107,96,72,38,
29,26,-3,-27,16,12,32,100,107,97,73,39,
30,28,-2,-29,16,13,32,100,107,98,76,40,
30,30,0,-30,15,15,31,100,107,98,77,42,
34,35,1,-34,17,18,31,100,108,101,80,45,
34,33,-1,-33,18,16,29,97,106,101,80,46,
29,27,-2,-28,16,13,26,92,104,99,78,45,
26,24,-2,-25,14,11,23,87,101,96,78,45,
28,28,0,-28,14,14,22,84,100,95,78,46,
31,31,0,-31,16,16,21,83,98,94,78,47,
31,32,1,-31,15,17,21,80,95,94,77,47,
29,32,3,-30,13,18,20,79,92,92,76,47,
26,29,3,-27,12,16,18,76,87,87,73,46,
24,28,4,-26,10,16,15,73,80,81,70,45,
24,28,4,-26,10,16,14,70,75,77,68,45,
24,28,4,-26,10,16,13,65,70,72,65,43,
22,27,5,-24,9,16,12,61,67,68,62,42,
21,27,6,-24,8,17,12,57,64,65,60,41,
20,25,5,-22,8,15,13,54,60,62,57,39,
19,24,5,-21,7,15,13,50,55,59,53,38,
18,21,3,-19,8,12,13,47,50,54,49,36,
16,18,2,-17,7,10,11,43,46,50,47,34,
14,17,3,-15,6,10,9,40,40,44,44,31,
12,15,3,-13,5,9,8,36,34,38,38,27,
10,15,5,-12,3,10,7,32,29,33,33,24,
9,13,4,-11,3,9,6,28,25,29,29,21,
6,9,3,-7,2,6,4,25,22,26,24,18,
6,8,2,-7,2,5,4,22,19,22,20,17,
5,7,2,-6,2,5,2,19,14,18,16,15,
3,6,3,-4,0,5,2,16,9,13,12,14,
3,6,3,-4,0,5,3,15,6,10,11,13,
4,7,3,-5,1,5,4,13,3,7,9,12,
2,3,1,-2,1,2,2,10,0,4,8,10,
-1,1,2,0,-1,2,2,6,-2,3,7,8,
0,0,0,0,0,0,1,4,-3,2,6,8,
-2,-3,-1,3,0,-2,0,2,-6,0,3,6,
-3,-5,-2,4,0,-3,0,0,-8,-3,0,3,
-2,-5,-3,4,1,-4,0,0,-11,-6,-2,2,
-4,-9,-5,7,1,-7,-1,-2,-14,-8,-6,0,
-4,-9,-5,7,1,-7,-2,-3,-15,-11,-8,-1,
-3,-8,-5,6,1,-6,-2,-4,-16,-12,-9,-1,
-6,-10,-4,8,-1,-7,-2,-6,-18,-14,-11,-1,
-8,-12,-4,10,-2,-8,-4,-8,-19,-15,-11,-2,
-7,-10,-3,9,-2,-6,-5,-9,-20,-17,-11,-2,
-6,-10,-4,8,-1,-7,-6,-9,-19,-16,-9,-2,
-7,-12,-5,10,-1,-8,-5,-9,-19,-16,-9,-2,
-8,-14,-6,11,-1,-10,-5,-10,-21,-17,-10,-3,
-9,-13,-4,11,-2,-8,-5,-9,-22,-17,-10,-3,
-8,-13,-5,11,-1,-9,-4,-10,-22,-17,-10,-3,
-7,-13,-6,10,0,-9,-5,-11,-24,-18,-10,-3,
-7,-14,-7,11,0,-10,-7,-13,-26,-18,-12,-3,
-7,-16,-9,12,1,-12,-6,-12,-25,-18,-11,-3,
-7,-17,-10,12,2,-13,-5,-12,-25,-19,-11,-3,
-8,-15,-7,12,0,-11,-6,-14,-26,-21,-12,-3,
-8,-16,-8,12,0,-12,-8,-15,-28,-22,-14,-3,
-8,-16,-8,12,0,-12,-8,-16,-28,-21,-14,-4,
-8,-16,-8,12,0,-12,-8,-16,-27,-21,-14,-3,
-7,-16,-9,12,1,-12,-8,-15,-26,-19,-14,-2,
-7,-17,-10,12,2,-13,-8,-15,-25,-19,-13,-1,
-8,-14,-6,11,-1,-10,-9,-15,-26,-21,-13,-2,
-6,-10,-4,8,-1,-7,-9,-15,-26,-21,-13,-2,
-7,-11,-4,9,-1,-7,-9,-15,-27,-22,-13,-2,
-10,-16,-6,13,-2,-11,-8,-16,-28,-22,-15,-2,
-8,-17,-9,13,1,-13,-7,-15,-28,-23,-15,-1,
-7,-16,-9,12,1,-12,-7,-15,-27,-23,-15,-1,
-7,-14,-7,11,0,-10,-6,-16,-28,-22,-15,-1,
-7,-13,-6,10,0,-9,-7,-17,-29,-24,-16,-2,
-7,-13,-6,10,0,-9,-7,-17,-29,-23,-16,-3,
-7,-12,-5,10,-1,-8,-7,-18,-29,-23,-17,-3,
-8,-12,-4,10,-2,-8,-7,-17,-29,-23,-18,-3,
-9,-12,-3,11,-3,-7,-7,-17,-29,-25,-19,-3,
-10,-15,-5,13,-2,-10,-7,-16,-29,-26,-20,-4,
-10,-16,-6,13,-2,-11,-7,-15,-29,-26,-20,-4,
-10,-15,-5,13,-2,-10,-7,-14,-29,-25,-20,-5,
-10,-12,-2,11,-4,-7,-7,-14,-29,-25,-19,-4,
-10,-12,-2,11,-4,-7,-7,-14,-29,-26,-20,-5,
-9,-12,-3,11,-3,-7,-6,-14,-29,-26,-20,-6,
-9,-13,-4,11,-2,-8,-6,-14,-29,-25,-19,-5,
-9,-15,-6,12,-1,-10,-5,-14,-29,-26,-19,-4,
-10,-15,-5,13,-2,-10,-5,-14,-29,-26,-20,-4,
-10,-14,-4,12,-3,-9,-5,-14,-29,-25,-20,-4,
-10,-12,-2,11,-4,-7,-5,-14,-28,-25,-20,-4,
-9,-12,-3,11,-3,-7,-5,-13,-28,-25,-20,-4,
-9,-12,-3,11,-3,-7,-5,-13,-29,-25,-20,-5,
-8,-12,-4,10,-2,-8,-4,-13,-29,-25,-20,-4,
-6,-11,-5,9,0,-8,-4,-13,-28,-24,-20,-4,
-9,-12,-3,11,-3,-7,-4,-13,-28,-25,-23,-5,
-10,-12,-2,11,-4,-7,-2,-12,-27,-25,-22,-4,
-7,-10,-3,9,-2,-6,-1,-11,-27,-25,-22,-4,
-9,-13,-4,11,-2,-8,-1,-11,-26,-24,-23,-5,
-11,-15,-4,13,-3,-9,-1,-11,-26,-24,-22,-6,
-8,-12,-4,10,-2,-8,-1,-11,-25,-22,-20,-4,
-9,-13,-4,11,-2,-8,-1,-9,-25,-22,-20,-4,
-10,-14,-4,12,-3,-9,-2,-10,-26,-23,-20,-5,
-11,-14,-3,13,-4,-8,-2,-11,-25,-23,-20,-4,
-10,-11,-1,11,-4,-6,-2,-11,-24,-23,-20,-4,
-10,-10,0,10,-5,-5,-2,-11,-25,-24,-22,-6,
-13,-13,0,13,-6,-6,-2,-10,-25,-25,-24,-6,
-13,-13,0,13,-6,-6,-2,-9,-24,-25,-23,-6,
-13,-13,0,13,-6,-6,-3,-9,-24,-23,-23,-6,
-13,-13,0,13,-6,-6,-3,-9,-24,-22,-23,-9,
-13,-12,1,13,-7,-5,-3,-9,-24,-22,-24,-11,
-12,-12,0,12,-6,-6,-3,-9,-24,-22,-24,-11,
-12,-10,2,11,-7,-4,-2,-8,-23,-22,-25,-11,
-10,-9,1,10,-5,-4,-2,-8,-23,-22,-25,-11,
-8,-9,-1,9,-3,-5,-3,-9,-23,-21,-24,-13,
-10,-9,1,10,-5,-4,-3,-9,-22,-23,-24,-13,
-11,-9,2,10,-6,-3,-4,-9,-23,-22,-24,-13,
-11,-9,2,10,-6,-3,-4,-8,-22,-22,-23,-13,
-10,-9,1,10,-5,-4,-4,-8,-22,-23,-24,-13,
-10,-10,0,10,-5,-5,-4,-7,-22,-23,-24,-13,
-9,-9,0,9,-4,-4,-3,-7,-22,-22,-23,-14,
-9,-7,2,8,-5,-2,-2,-9,-22,-22,-23,-13,
-9,-8,1,9,-5,-3,-2,-8,-22,-22,-22,-12,
-9,-8,1,9,-5,-3,-2,-8,-22,-22,-22,-11,
-11,-9,2,10,-6,-3,-3,-9,-23,-22,-24,-12,
-11,-9,2,10,-6,-3,-3,-10,-23,-23,-24,-12,
-11,-8,3,10,-7,-2,-3,-9,-23,-22,-23,-13,
-10,-8,2,9,-6,-3,-3,-8,-22,-22,-23,-13,
-9,-7,2,8,-5,-2,-3,-8,-22,-21,-21,-12,
-8,-6,2,7,-5,-2,-3,-8,-21,-21,-19,-12,
-7,-5,2,6,-4,-1,-3,-8,-21,-20,-19,-12,
-8,-5,3,7,-5,-1,-4,-9,-21,-20,-19,-12,
-11,-7,4,9,-7,-1,-4,-10,-20,-19,-20,-13,
-9,-4,5,7,-7,1,-3,-10,-20,-19,-19,-13,
-8,0,8,4,-8,4,-2,-10,-20,-19,-18,-13,
-8,0,8,4,-8,4,-2,-10,-20,-19,-18,-13,
-8,-1,7,5,-7,3,-2,-10,-20,-19,-18,-13,
-8,0,8,4,-8,4,-3,-10,-20,-18,-18,-13,
-8,1,9,4,-8,5,-4,-9,-20,-18,-17,-12,
-6,3,9,2,-7,6,-5,-10,-19,-18,-17,-11,
-6,4,10,1,-8,7,-5,-9,-19,-17,-17,-10,
-6,5,11,1,-8,8,-4,-8,-18,-17,-17,-9,
-6,5,11,1,-8,8,-4,-8,-18,-16,-16,-7,
-6,5,11,1,-8,8,-4,-7,-18,-16,-16,-7,
-4,8,12,-2,-8,10,-2,-7,-18,-15,-15,-7,
-3,13,16,-5,-9,15,-2,-7,-18,-14,-14,-7,
-3,13,16,-5,-9,15,-1,-7,-17,-14,-14,-6,
-1,13,14,-6,-7,14,0,-7,-17,-13,-13,-5,
0,14,14,-7,-7,14,1,-6,-15,-11,-12,-4,
0,14,14,-7,-7,14,3,-5,-14,-10,-11,-3,
-1,16,17,-7,-9,17,3,-5,-13,-10,-11,-2,
1,18,17,-9,-8,18,3,-5,-13,-10,-12,0,
1,16,15,-8,-7,16,2,-5,-12,-10,-11,0,
2,19,17,-10,-7,18,-1,-7,-12,-9,-10,2,
4,22,18,-13,-7,20,-5,-9,-13,-9,-9,3,
4,22,18,-13,-7,20,-8,-10,-14,-10,-7,4,
4,20,16,-12,-6,18,-8,-10,-14,-10,-7,4,
2,22,20,-12,-9,21,-11,-12,-16,-9,-8,4,
3,27,24,-15,-10,26,-14,-15,-17,-10,-9,3,
5,28,23,-16,-9,26,-15,-16,-17,-10,-7,4,
5,26,21,-15,-8,24,-14,-16,-17,-10,-7,5,
4,26,22,-15,-9,24,-15,-19,-18,-12,-6,6,
4,25,21,-14,-8,23,-16,-20,-19,-13,-6,6,
5,24,19,-14,-7,22,-17,-22,-20,-13,-6,8,
5,23,18,-14,-6,21,-18,-22,-21,-14,-6,8,
6,22,16,-14,-5,19,-18,-22,-24,-15,-7,8,
9,22,13,-15,-2,18,-20,-23,-26,-17,-8,8,
10,22,12,-16,-1,17,-19,-24,-25,-17,-7,9,
8,19,11,-13,-1,15,-19,-24,-25,-17,-6,9,
7,15,8,-11,0,12,-20,-24,-26,-18,-6,7,
7,14,7,-10,0,11,-20,-25,-26,-18,-6,7,
6,14,8,-10,-1,11,-19,-24,-25,-17,-6,7,
4,12,8,-8,-2,10,-18,-23,-25,-17,-7,7,
2,9,7,-5,-2,8,-17,-23,-25,-17,-8,5,
