‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
129,140,11,-134,59,76,-133,-12,226,282,216,161,
143,156,13,-149,65,85,-176,-54,226,304,241,180,
152,168,16,-160,68,92,-216,-100,221,317,262,195,
156,180,24,-168,66,102,-257,-148,211,323,279,208,
158,188,30,-173,64,109,-294,-192,196,324,293,222,
159,198,39,-178,60,119,-325,-232,181,323,304,238,
161,206,45,-183,58,126,-345,-260,163,319,310,250,
158,206,48,-182,55,127,-353,-277,138,303,303,252,
148,196,48,-172,50,122,-350,-285,110,278,287,243,
131,181,50,-156,41,116,-332,-275,85,246,259,223,
114,161,47,-137,34,104,-301,-250,58,196,215,189,
92,135,43,-113,25,89,-267,-231,23,134,163,149,
66,107,41,-86,13,74,-232,-216,-15,72,113,112,
43,81,38,-62,3,60,-197,-198,-41,27,74,80,
30,59,29,-44,1,44,-163,-173,-50,2,47,55,
19,41,22,-30,-1,32,-131,-144,-53,-11,26,35,
11,30,19,-20,-4,25,-99,-114,-52,-16,11,22,
7,21,14,-14,-3,18,-71,-83,-49,-15,2,14,
3,13,10,-8,-3,12,-49,-55,-45,-12,-2,8,
0,6,6,-3,-3,6,-35,-36,-42,-11,-5,2,
0,2,2,-1,-1,2,-25,-26,-39,-11,-6,-3,
0,3,3,-1,-1,3,-19,-21,-32,-9,-6,-6,
-6,3,9,2,-7,6,-13,-18,-22,-5,-6,-7,
-7,3,10,2,-8,7,-9,-19,-14,-4,-7,-9,
-9,0,9,5,-9,5,-7,-17,-10,-4,-10,-12,
-11,-6,5,9,-8,0,-2,-10,-6,-3,-12,-13,
-9,-6,3,8,-6,-1,3,-1,-6,-3,-13,-14,
-9,-2,7,6,-8,3,8,6,-8,-5,-14,-14,
-9,0,9,5,-9,5,11,12,-10,-5,-14,-13,
-10,0,10,5,-10,5,13,13,-12,-6,-13,-13,
-9,0,9,5,-9,5,12,9,-16,-8,-15,-15,
-7,-3,4,5,-5,1,9,3,-19,-10,-20,-20,
-11,-2,9,7,-10,4,9,0,-20,-11,-21,-20,
-15,-8,7,12,-11,0,9,-1,-21,-12,-21,-20,
-16,-12,4,14,-10,-4,10,0,-22,-14,-21,-21,
-15,-13,2,14,-8,-5,12,4,-20,-15,-21,-20,
-14,-13,1,14,-7,-6,14,7,-19,-15,-22,-21,
-13,-13,0,13,-6,-6,16,9,-19,-15,-21,-22,
-14,-13,1,14,-7,-6,17,10,-20,-16,-22,-25,
-13,-10,3,12,-8,-3,16,7,-22,-17,-24,-27,
-13,-10,3,12,-8,-3,15,6,-22,-18,-25,-28,
-16,-11,5,14,-10,-3,16,6,-21,-17,-26,-27,
-21,-15,6,18,-13,-4,18,9,-19,-15,-24,-23,
-22,-15,7,19,-14,-4,20,11,-18,-14,-23,-20,
-20,-13,7,17,-13,-3,18,11,-19,-14,-24,-20,
-15,-10,5,13,-10,-2,18,11,-20,-16,-28,-24,
-10,-8,2,9,-6,-3,19,11,-19,-15,-27,-26,
-11,-10,1,11,-6,-4,19,11,-19,-15,-25,-25,
-18,-12,6,15,-12,-3,19,12,-18,-14,-23,-26,
-19,-13,6,16,-12,-3,21,13,-17,-14,-22,-26,
-16,-13,3,15,-9,-5,20,13,-17,-14,-22,-26,
-13,-10,3,12,-8,-3,20,12,-18,-15,-23,-26,
-13,-10,3,12,-8,-3,20,11,-18,-16,-24,-28,
-14,-10,4,12,-9,-3,21,11,-18,-16,-25,-29,
-15,-9,6,12,-10,-1,21,12,-18,-17,-26,-28,
-17,-11,6,14,-11,-2,21,13,-16,-15,-25,-28,
-18,-15,3,17,-10,-6,22,13,-16,-15,-25,-28,
-18,-16,2,17,-10,-7,20,13,-17,-15,-25,-28,
-18,-15,3,17,-10,-6,20,12,-17,-14,-24,-27,
-18,-11,7,15,-12,-2,20,12,-17,-14,-24,-29,
-15,-10,5,13,-10,-2,20,13,-15,-12,-23,-27,
-15,-11,4,13,-9,-3,22,15,-13,-11,-22,-26,
-18,-11,7,15,-12,-2,22,15,-13,-11,-22,-25,
-19,-9,10,14,-14,1,21,15,-13,-11,-22,-25,
-16,-10,6,13,-11,-2,21,15,-14,-12,-22,-26,
-14,-10,4,12,-9,-3,21,16,-14,-13,-22,-25,
-15,-11,4,13,-9,-3,22,16,-14,-12,-21,-23,
-14,-11,3,13,-8,-4,21,16,-15,-12,-21,-24,
-14,-9,5,12,-9,-2,21,16,-14,-12,-22,-25,
-15,-8,7,12,-11,0,21,17,-14,-12,-22,-24,
-14,-6,8,10,-11,1,21,18,-15,-13,-22,-25,
-12,-5,7,9,-9,1,22,20,-13,-13,-21,-25,
-12,-8,4,10,-8,-2,22,21,-13,-13,-20,-24,
-12,-10,2,11,-7,-4,22,20,-12,-12,-18,-24,
-12,-8,4,10,-8,-2,23,22,-10,-11,-17,-22,
-12,-6,6,9,-9,0,23,23,-9,-10,-15,-20,
-12,-7,5,10,-8,-1,23,24,-9,-10,-15,-21,
-13,-9,4,11,-8,-2,24,24,-9,-10,-17,-22,
-11,-6,5,9,-8,0,22,24,-10,-12,-17,-22,
-12,-5,7,9,-9,1,23,25,-8,-10,-18,-22,
-16,-6,10,11,-13,2,26,27,-7,-9,-17,-21,
-14,-6,8,10,-11,1,26,27,-6,-9,-18,-21,
-12,-6,6,9,-9,0,28,26,-6,-9,-19,-23,
-13,-9,4,11,-8,-2,28,27,-4,-8,-19,-24,
-16,-13,3,15,-9,-5,28,29,-3,-8,-19,-23,
-21,-13,8,17,-14,-2,30,32,-2,-7,-18,-23,
-18,-12,6,15,-12,-3,29,32,-4,-8,-18,-24,
-16,-14,2,15,-9,-6,27,32,-4,-8,-19,-24,
-15,-11,4,13,-9,-3,27,32,-4,-8,-18,-25,
-16,-9,7,13,-11,-1,29,34,-1,-7,-16,-24,
-15,-11,4,13,-9,-3,29,35,0,-7,-16,-24,
-11,-9,2,10,-6,-3,29,35,0,-8,-18,-26,
-9,-7,2,8,-5,-2,29,37,0,-7,-18,-27,
-9,-5,4,7,-6,0,30,38,1,-6,-17,-22,
-11,-5,6,8,-8,1,31,38,1,-5,-16,-22,
-13,-7,6,10,-9,0,30,38,0,-6,-18,-24,
-11,-10,1,11,-6,-4,32,40,2,-5,-17,-25,
-11,-12,-1,12,-5,-6,32,42,3,-5,-16,-26,
-11,-12,-1,12,-5,-6,33,44,4,-5,-15,-24,
-12,-10,2,11,-7,-4,34,45,5,-4,-14,-23,
-12,-9,3,11,-7,-3,35,47,7,-2,-13,-23,
-11,-11,0,11,-5,-5,36,48,8,-2,-12,-23,
-10,-11,-1,11,-4,-6,35,49,9,-2,-12,-23,
-9,-11,-2,10,-3,-6,35,49,9,-1,-11,-21,
-9,-11,-2,10,-3,-6,35,49,9,-1,-12,-22,
-11,-10,1,11,-6,-4,36,52,11,0,-12,-23,
-12,-6,6,9,-9,0,37,54,13,1,-11,-21,
-12,-5,7,9,-9,1,37,55,14,1,-11,-21,
-12,-7,5,10,-8,-1,37,55,15,1,-11,-21,
-9,-8,1,9,-5,-3,37,56,16,1,-12,-20,
-7,-7,0,7,-3,-3,37,59,18,2,-10,-18,
-5,-5,0,5,-2,-2,39,61,20,4,-9,-17,
-5,-5,0,5,-2,-2,39,63,20,4,-10,-18,
-5,-7,-2,6,-1,-4,39,63,20,3,-11,-20,
-6,-5,1,6,-3,-2,39,66,22,4,-10,-19,
-4,-1,3,3,-3,1,40,70,25,7,-9,-17,
1,1,0,-1,1,1,41,72,27,7,-10,-18,
4,3,-1,-3,3,1,41,74,29,7,-11,-19,
2,3,1,-2,1,2,41,76,30,9,-7,-16,
2,2,0,-2,1,1,42,78,33,11,-4,-16,
0,2,2,-1,-1,2,43,82,36,12,-2,-16,
-2,2,4,0,-3,3,44,83,37,14,-2,-17,
-3,2,5,1,-4,4,44,86,39,15,-5,-20,
-7,0,7,4,-7,4,45,89,42,18,-2,-18,
-6,-1,5,4,-5,2,46,93,44,19,-1,-16,
0,3,3,-1,-1,3,46,96,47,19,0,-15,
3,8,5,-5,-1,7,47,98,49,21,1,-15,
6,8,2,-7,2,5,48,100,51,22,1,-16,
3,11,8,-7,-2,10,47,100,51,23,1,-17,
0,11,11,-5,-5,11,48,102,54,24,3,-15,
1,6,5,-3,-2,6,47,104,57,25,4,-14,
5,5,0,-5,3,3,47,104,58,26,4,-13,
7,9,2,-8,3,6,47,107,61,28,5,-13,
7,10,3,-8,2,7,47,108,61,29,6,-13,
7,10,3,-8,2,7,47,108,63,31,7,-13,
3,9,6,-6,-1,8,47,109,64,33,7,-13,
-2,7,9,-2,-5,8,48,112,66,34,8,-13,
-3,5,8,-1,-5,7,46,112,67,34,8,-12,
2,6,4,-4,-1,5,44,112,67,34,8,-13,
6,6,0,-6,3,3,44,112,70,36,9,-11,
6,9,3,-7,2,6,45,114,73,38,11,-9,
3,11,8,-7,-2,10,46,114,75,40,13,-7,
3,13,10,-8,-3,12,45,115,77,41,14,-7,
9,13,4,-11,3,9,42,113,77,41,13,-8,
12,14,2,-13,5,8,40,112,77,41,14,-6,
16,17,1,-16,8,9,40,112,78,43,15,-5,
18,20,2,-19,8,11,38,111,78,44,16,-5,
15,19,4,-17,6,12,38,111,79,45,17,-1,
13,17,4,-15,5,11,39,111,80,47,19,0,
13,20,7,-16,3,14,39,110,81,48,20,1,
16,22,6,-19,5,14,38,107,81,48,21,1,
16,21,5,-18,6,13,37,106,81,49,22,2,
15,19,4,-17,6,12,35,104,80,50,23,3,
13,19,6,-16,4,13,33,101,78,49,24,3,
10,16,6,-13,2,11,32,98,76,48,22,2,
7,14,7,-10,0,11,32,95,76,48,23,2,
5,14,9,-9,-2,12,31,92,74,48,24,6,
4,14,10,-9,-3,12,30,86,71,45,22,4,
1,14,13,-7,-6,14,28,80,67,43,21,1,
3,17,14,-10,-5,16,28,76,63,42,21,1,
10,22,12,-16,-1,17,27,72,61,42,23,2,
12,22,10,-17,1,16,25,69,58,41,21,2,
10,20,10,-15,0,15,23,66,54,38,20,2,
8,18,10,-13,-1,14,21,62,51,37,20,1,
10,18,8,-14,1,13,21,58,48,35,19,1,
12,19,7,-15,3,13,21,54,45,35,19,0,
13,20,7,-16,3,14,20,49,42,33,18,0,
11,19,8,-15,2,14,20,44,39,31,18,0,
8,15,7,-11,1,11,19,39,33,28,15,-1,
5,12,7,-8,-1,10,16,34,28,23,13,-3,
0,11,11,-5,-5,11,16,30,23,21,11,-3,
-1,11,12,-5,-6,12,15,28,19,16,8,-5,
-3,10,13,-3,-8,12,14,26,17,14,8,-5,
-5,8,13,-1,-9,11,14,24,16,13,7,-8,
-5,8,13,-1,-9,11,13,22,14,13,6,-9,
-3,6,9,-1,-6,8,13,18,11,11,5,-10,
-5,6,11,0,-8,9,12,15,9,10,5,-10,
-7,9,16,-1,-11,13,12,15,8,10,4,-11,
-4,8,12,-2,-8,10,10,11,5,8,2,-13,
-5,5,10,0,-7,8,8,6,0,3,1,-13,
-5,4,9,1,-7,7,8,4,-1,1,1,-13,
-4,4,8,0,-6,6,9,4,-3,1,0,-13,
-6,3,9,2,-7,6,9,3,-4,1,-2,-14,
-9,3,12,3,-10,8,10,3,-2,2,0,-10,
-10,2,12,4,-11,7,10,3,-4,1,-1,-10,
-6,2,8,2,-7,5,7,1,-7,-2,-3,-14,
-5,4,9,1,-7,7,7,0,-9,-3,-4,-15,
-9,3,12,3,-10,8,7,0,-10,-3,-5,-15,
-9,2,11,4,-10,7,7,-2,-10,-3,-4,-15,
-7,1,8,3,-7,5,7,-4,-12,-4,-4,-15,
-5,1,6,2,-5,4,5,-6,-13,-6,-4,-14,
-1,3,4,-1,-2,4,5,-8,-14,-7,-6,-16,
-2,1,3,1,-2,2,5,-8,-14,-7,-7,-17,
-4,1,5,2,-4,3,5,-8,-14,-7,-6,-17,
-1,3,4,-1,-2,4,3,-9,-15,-7,-7,-16,
-1,1,2,0,-1,2,1,-11,-17,-9,-9,-17,
-6,1,7,3,-6,4,0,-12,-18,-9,-9,-18,
-7,1,8,3,-7,5,0,-10,-15,-8,-10,-18,
-11,0,11,6,-11,6,2,-9,-15,-8,-9,-17,
-11,1,12,5,-11,7,2,-9,-16,-8,-11,-18,
-6,2,8,2,-7,5,2,-10,-18,-8,-9,-19,
-6,0,6,3,-6,3,2,-11,-19,-9,-8,-20,
-7,-2,5,5,-6,2,4,-11,-18,-8,-7,-17,
-8,0,8,4,-8,4,4,-11,-17,-8,-7,-15,
-11,1,12,5,-11,7,4,-11,-17,-7,-8,-15,
-9,-1,8,5,-8,4,5,-11,-17,-7,-7,-15,
-5,-4,1,5,-3,-1,3,-11,-17,-7,-7,-15,
-5,-4,1,5,-3,-1,3,-12,-16,-7,-7,-16,
-5,-4,1,5,-3,-1,2,-11,-17,-7,-6,-16,
-7,-2,5,5,-6,2,2,-11,-15,-6,-5,-16,
-8,-2,6,5,-7,2,2,-10,-15,-6,-4,-17,
-8,-3,5,6,-6,1,1,-12,-16,-7,-5,-17,
-10,-3,7,7,-8,2,1,-12,-18,-9,-6,-18,
-10,-1,9,6,-9,4,1,-12,-17,-9,-5,-17,
-7,1,8,3,-7,5,1,-12,-16,-8,-5,-17,
-6,1,7,3,-6,4,1,-12,-17,-8,-5,-17,
-6,0,6,3,-6,3,2,-11,-17,-8,-6,-19,
-6,-2,4,4,-5,1,2,-11,-16,-8,-5,-18,
-7,-3,4,5,-5,1,3,-11,-17,-8,-6,-17,
-7,0,7,4,-7,4,4,-11,-16,-7,-6,-15,
-8,1,9,4,-8,5,5,-11,-16,-8,-7,-14,
-6,0,6,3,-6,3,5,-12,-16,-9,-9,-17,
-3,1,4,1,-3,3,5,-11,-16,-10,-9,-17,
-2,1,3,1,-2,2,5,-10,-15,-9,-9,-16,
-7,1,8,3,-7,5,6,-10,-14,-9,-8,-16,
-12,1,13,6,-12,7,6,-10,-14,-8,-8,-15,
-8,3,11,3,-9,7,6,-10,-15,-8,-8,-16,
-5,3,8,1,-6,6,6,-10,-15,-8,-7,-17,
-4,2,6,1,-5,4,6,-10,-15,-8,-8,-18,
-5,1,6,2,-5,4,6,-10,-15,-8,-8,-18,
-8,-1,7,5,-7,3,6,-10,-15,-8,-8,-18,
-10,0,10,5,-10,5,7,-10,-14,-7,-8,-17,
-13,0,13,7,-13,7,8,-10,-15,-7,-8,-19,
-10,0,10,5,-10,5,7,-10,-17,-9,-9,-21,
-8,-2,6,5,-7,2,8,-9,-16,-8,-8,-19,
-13,-5,8,9,-10,2,8,-7,-16,-8,-8,-19,
-13,-4,9,9,-11,3,8,-7,-17,-9,-8,-19,
-8,-3,5,6,-6,1,8,-8,-17,-10,-8,-20,
-8,-1,7,5,-7,3,8,-8,-16,-10,-6,-19,
-8,-1,7,5,-7,3,9,-8,-16,-9,-6,-18,
-8,-2,6,5,-7,2,9,-9,-16,-8,-7,-17,
-8,-2,6,5,-7,2,9,-9,-15,-8,-7,-18,
-6,-1,5,4,-5,2,9,-9,-14,-8,-7,-18,
-7,0,7,4,-7,4,10,-7,-13,-7,-7,-16,
-7,3,10,2,-8,7,11,-7,-13,-6,-6,-15,
-4,6,10,-1,-7,8,10,-7,-13,-6,-5,-15,
-5,3,8,1,-6,6,9,-6,-15,-8,-7,-18,
-5,1,6,2,-5,4,9,-7,-16,-7,-8,-18,
-7,1,8,3,-7,5,11,-5,-14,-7,-7,-17,
-10,0,10,5,-10,5,13,-4,-13,-6,-7,-16,
-8,-1,7,5,-7,3,12,-4,-12,-7,-7,-18,
-4,0,4,2,-4,2,11,-3,-12,-7,-7,-17,
-3,1,4,1,-3,3,11,-3,-12,-8,-6,-15,
-7,1,8,3,-7,5,11,-3,-12,-8,-6,-16,
-8,1,9,4,-8,5,11,-2,-13,-8,-7,-18,
-9,2,11,4,-10,7,11,-1,-12,-7,-8,-17,
-10,2,12,4,-11,7,12,1,-12,-6,-6,-16,
-7,4,11,2,-9,8,11,1,-11,-6,-7,-17,
-3,5,8,-1,-5,7,10,0,-11,-7,-8,-19,
-4,4,8,0,-6,6,10,-1,-13,-9,-9,-18,
-2,5,7,-1,-4,6,9,-2,-13,-10,-10,-17,
-4,4,8,0,-6,6,9,-1,-13,-10,-9,-19,
-6,6,12,0,-9,9,10,-1,-11,-8,-8,-17,
-5,8,13,-1,-9,11,9,-1,-11,-7,-9,-17,
-6,5,11,1,-8,8,9,-1,-11,-8,-10,-18,
-8,3,11,3,-9,7,10,-2,-10,-7,-9,-18,
-10,1,11,5,-10,6,9,-2,-11,-8,-9,-18,
-10,-1,9,6,-9,4,9,-2,-11,-9,-9,-19,
-9,1,10,4,-9,6,10,-1,-11,-8,-9,-17,
-7,4,11,2,-9,8,11,-1,-9,-5,-6,-16,
-7,4,11,2,-9,8,12,0,-8,-4,-6,-16,
-7,4,11,2,-9,8,13,-1,-8,-4,-6,-16,
-6,2,8,2,-7,5,13,-1,-9,-4,-8,-18,
-3,5,8,-1,-5,7,11,-1,-9,-5,-9,-20,
-3,6,9,-1,-6,8,12,0,-10,-4,-7,-20,
-3,8,11,-2,-7,10,13,0,-9,-4,-6,-16,
-1,8,9,-3,-5,9,12,0,-10,-6,-5,-17,
-1,6,7,-2,-4,7,11,-2,-10,-8,-7,-17,
-4,4,8,0,-6,6,10,-3,-11,-9,-9,-18,
-6,4,10,1,-8,7,10,-3,-11,-8,-9,-18,
-5,5,10,0,-7,8,10,-2,-10,-6,-7,-16,
-6,1,7,3,-6,4,10,-2,-10,-5,-7,-15,
-9,0,9,5,-9,5,10,-1,-10,-6,-8,-16,
-6,3,9,2,-7,6,10,-2,-11,-7,-8,-15,
-3,3,6,0,-4,5,10,-2,-10,-7,-8,-15,
-3,1,4,1,-3,3,10,-2,-12,-7,-9,-15,
-6,0,6,3,-6,3,11,-4,-13,-7,-8,-16,
-9,1,10,4,-9,6,11,-3,-12,-7,-7,-14,
-6,3,9,2,-7,6,12,-2,-12,-7,-8,-14,
-6,3,9,2,-7,6,11,-3,-13,-7,-8,-15,
-4,4,8,0,-6,6,11,-3,-13,-7,-7,-14,
-3,4,7,0,-5,6,11,-4,-13,-8,-7,-16,
-1,2,3,0,-2,3,9,-4,-14,-9,-8,-18,
-2,2,4,0,-3,3,8,-5,-13,-7,-7,-18,
-7,2,9,3,-8,6,9,-5,-13,-7,-6,-16,
-11,0,11,6,-11,6,11,-4,-12,-8,-6,-16,
-10,1,11,5,-10,6,11,-4,-12,-7,-5,-15,
-7,4,11,2,-9,8,11,-4,-12,-7,-5,-14,
-7,2,9,3,-8,6,10,-4,-13,-9,-7,-16,
-6,4,10,1,-8,7,9,-5,-14,-10,-9,-18,
-6,0,6,3,-6,3,9,-3,-12,-8,-7,-16,
-8,-3,5,6,-6,1,12,-3,-12,-7,-5,-16,
-9,-3,6,6,-7,2,10,-5,-13,-8,-6,-18,
-11,-3,8,7,-9,3,10,-5,-15,-8,-6,-18,
-11,-1,10,6,-10,5,10,-5,-15,-9,-6,-17,
-9,-1,8,5,-8,4,9,-5,-16,-10,-7,-19,
-4,0,4,2,-4,2,8,-5,-18,-10,-7,-20,
0,1,1,0,0,1,7,-6,-17,-9,-9,-18,
-1,2,3,0,-2,3,7,-7,-17,-9,-10,-18,
-8,3,11,3,-9,7,8,-6,-16,-7,-9,-17,
-8,2,10,3,-9,6,8,-6,-16,-6,-9,-17,
-3,2,5,1,-4,4,6,-8,-17,-8,-10,-18,
-4,1,5,2,-4,3,5,-10,-17,-10,-9,-18,
-8,0,8,4,-8,4,6,-10,-16,-10,-9,-17,
-9,0,9,5,-9,5,7,-9,-16,-9,-8,-18,
-9,0,9,5,-9,5,6,-9,-16,-8,-8,-17,
-8,0,8,4,-8,4,6,-9,-15,-8,-7,-16,
-8,0,8,4,-8,4,6,-9,-15,-8,-7,-15,
-10,-3,7,7,-8,2,6,-10,-15,-9,-8,-16,
-12,-5,7,9,-9,1,6,-10,-16,-9,-9,-16,
-10,-3,7,7,-8,2,6,-9,-16,-9,-10,-15,
-6,1,7,3,-6,4,5,-10,-17,-9,-9,-15,
-5,2,7,2,-6,5,5,-12,-19,-10,-10,-16,
-5,0,5,3,-5,3,5,-11,-18,-10,-10,-18,
-5,0,5,3,-5,3,5,-11,-17,-11,-11,-17,
-3,2,5,1,-4,4,5,-11,-17,-9,-11,-17,
-4,4,8,0,-6,6,5,-10,-16,-9,-10,-16,
-7,2,9,3,-8,6,6,-10,-16,-8,-10,-16,
-6,1,7,3,-6,4,3,-13,-17,-9,-10,-16,
-5,2,7,2,-6,5,3,-13,-17,-9,-9,-16,
-9,1,10,4,-9,6,5,-10,-16,-8,-8,-16,
-11,-2,9,7,-10,4,5,-10,-16,-6,-8,-19,
-9,0,9,5,-9,5,5,-10,-16,-6,-8,-17,
-10,0,10,5,-10,5,6,-10,-15,-7,-7,-16,
-12,-1,11,7,-11,5,8,-9,-15,-6,-7,-17,
-13,-2,11,8,-12,5,6,-10,-15,-7,-9,-19,
-13,-6,7,10,-10,1,5,-12,-16,-9,-11,-20,
-8,-4,4,6,-6,0,5,-12,-15,-7,-9,-19,
-7,-3,4,5,-5,1,6,-11,-16,-7,-8,-16,
-8,-3,5,6,-6,1,6,-12,-16,-7,-7,-15,
-9,-3,6,6,-7,2,5,-11,-17,-10,-8,-18,
-9,-6,3,8,-6,-1,5,-12,-17,-11,-8,-20,
-11,-7,4,9,-7,-1,5,-12,-17,-11,-10,-19,
-11,-4,7,8,-9,2,4,-13,-18,-10,-10,-18,
-9,-1,8,5,-8,4,5,-12,-17,-9,-10,-18,
-7,-1,6,4,-6,3,5,-12,-17,-9,-10,-17,
-7,-3,4,5,-5,1,5,-13,-19,-10,-10,-18,
-10,-3,7,7,-8,2,6,-12,-18,-10,-9,-17,
-7,0,7,4,-7,4,6,-12,-18,-9,-9,-17,
-5,1,6,2,-5,4,5,-12,-18,-9,-9,-16,
-5,0,5,3,-5,3,5,-13,-18,-9,-9,-16,
-6,0,6,3,-6,3,5,-12,-19,-10,-10,-18,
-4,0,4,2,-4,2,5,-12,-19,-10,-10,-17,
-1,0,1,1,-1,1,5,-12,-18,-9,-8,-16,
-2,0,2,1,-2,1,5,-12,-18,-9,-8,-17,
-6,-4,2,5,-4,-1,4,-13,-18,-10,-8,-19,
-6,-3,3,5,-4,0,4,-14,-18,-9,-8,-18,
-4,-3,1,4,-2,-1,5,-13,-17,-9,-9,-17,
-6,-3,3,5,-4,0,6,-14,-19,-10,-10,-18,
-8,-3,5,6,-6,1,6,-14,-18,-11,-11,-19,
-11,-3,8,7,-9,3,6,-13,-18,-11,-10,-19,
-12,-2,10,7,-11,4,8,-13,-17,-9,-9,-15,
-6,2,8,2,-7,5,8,-12,-17,-9,-9,-14,
-6,2,8,2,-7,5,8,-13,-17,-10,-11,-15,
-8,1,9,4,-8,5,8,-14,-18,-10,-11,-16,
-10,0,10,5,-10,5,8,-13,-18,-10,-10,-16,
-8,1,9,4,-8,5,8,-13,-17,-9,-10,-15,
-3,3,6,0,-4,5,8,-12,-17,-9,-8,-14,
-5,1,6,2,-5,4,8,-12,-17,-9,-8,-14,
-8,-3,5,6,-6,1,7,-12,-17,-10,-9,-16,
-11,-4,7,8,-9,2,6,-13,-18,-10,-8,-15,
-7,-3,4,5,-5,1,6,-13,-18,-11,-10,-18,
-6,0,6,3,-6,3,6,-12,-18,-10,-10,-19,
-7,1,8,3,-7,5,8,-12,-17,-10,-10,-17,
-9,0,9,5,-9,5,7,-14,-17,-11,-12,-18,
-7,-3,4,5,-5,1,6,-14,-16,-10,-11,-17,
-6,-2,4,4,-5,1,5,-14,-16,-10,-11,-17,
-6,2,8,2,-7,5,5,-15,-18,-11,-12,-17,
-7,2,9,3,-8,6,5,-15,-19,-10,-11,-18,
-9,-2,7,6,-8,3,6,-14,-18,-10,-11,-18,
-9,-4,5,7,-7,1,6,-13,-18,-10,-10,-17,
-7,-4,3,6,-5,0,4,-13,-19,-11,-11,-18,
-8,-4,4,6,-6,0,4,-14,-20,-11,-12,-19,
-8,-2,6,5,-7,2,4,-14,-19,-10,-12,-17,
-8,-2,6,5,-7,2,5,-14,-18,-10,-13,-17,
-10,-2,8,6,-9,3,6,-15,-18,-10,-11,-16,
-9,-2,7,6,-8,3,5,-15,-17,-9,-11,-17,
-7,-1,6,4,-6,3,5,-14,-18,-9,-11,-18,
-6,1,7,3,-6,4,6,-14,-16,-9,-11,-17,
-6,3,9,2,-7,6,3,-16,-17,-11,-12,-17,
-6,3,9,2,-7,6,3,-15,-18,-11,-14,-19,
-6,4,10,1,-8,7,6,-13,-17,-9,-11,-16,
-7,3,10,2,-8,7,6,-13,-17,-9,-10,-13,
-7,3,10,2,-8,7,6,-13,-17,-10,-11,-13,
-5,3,8,1,-6,6,6,-13,-16,-9,-11,-13,
-8,-3,5,6,-6,1,6,-13,-16,-10,-12,-14,
-10,-6,4,8,-7,-1,5,-13,-17,-11,-12,-14,
-10,-3,7,7,-8,2,5,-13,-16,-10,-12,-16,
-10,-3,7,7,-8,2,6,-12,-15,-9,-11,-16,
-7,-2,5,5,-6,2,6,-12,-15,-9,-9,-14,
-5,0,5,3,-5,3,6,-11,-15,-9,-7,-12,
-7,0,7,4,-7,4,4,-12,-15,-8,-9,-14,
-11,-1,10,6,-10,5,4,-14,-17,-11,-11,-19,
-13,-2,11,8,-12,5,4,-13,-17,-11,-12,-16,
-11,-2,9,7,-10,4,4,-13,-18,-11,-11,-14,
-6,2,8,2,-7,5,4,-12,-18,-12,-12,-15,
-4,2,6,1,-5,4,5,-12,-17,-11,-12,-15,
-5,-1,4,3,-4,2,5,-12,-17,-10,-12,-15,
-5,-1,4,3,-4,2,6,-13,-16,-9,-11,-13,
-4,0,4,2,-4,2,6,-13,-17,-9,-11,-14,
1,0,-1,0,1,0,5,-14,-19,-10,-12,-16,
1,0,-1,0,1,0,7,-13,-17,-9,-12,-18,
-4,0,4,2,-4,2,8,-12,-15,-8,-10,-17,
-8,1,9,4,-8,5,8,-10,-15,-7,-8,-15,
-13,2,15,6,-14,9,9,-9,-12,-6,-7,-11,
-9,6,15,2,-12,11,9,-8,-11,-6,-7,-10,
-2,7,9,-2,-5,8,9,-8,-11,-7,-7,-11,
-4,7,11,-1,-7,9,10,-7,-10,-5,-6,-12,
-11,6,17,3,-14,12,12,-8,-10,-4,-6,-11,
-11,6,17,3,-14,12,11,-9,-11,-5,-8,-12,
-8,9,17,0,-12,13,13,-7,-9,-3,-6,-11,
-5,9,14,-2,-9,12,14,-6,-9,-2,-6,-11,
-3,10,13,-3,-8,12,14,-4,-9,-2,-6,-12,
-1,10,11,-4,-6,11,14,-4,-8,-2,-6,-13,
0,11,11,-5,-5,11,14,-4,-8,-1,-6,-14,
2,9,7,-5,-2,8,15,-2,-5,0,-6,-13,
-1,8,9,-3,-5,9,16,-1,-5,1,-5,-13,
-3,7,10,-2,-6,9,16,0,-6,1,-4,-12,
0,7,7,-3,-3,7,16,-1,-5,1,-4,-12,
2,9,7,-5,-2,8,16,-1,-6,1,-4,-11,
2,10,8,-6,-3,9,14,-1,-6,2,-3,-10,
3,11,8,-7,-2,10,13,-2,-6,3,-3,-10,
0,9,9,-4,-4,9,13,-1,-5,3,-2,-9,
-2,9,11,-3,-6,10,12,-2,-6,2,-2,-9,
-2,8,10,-3,-6,9,11,-3,-5,0,-2,-9,
0,10,10,-5,-5,10,9,-3,-4,1,0,-6,
1,15,14,-8,-6,15,7,-4,-3,1,0,-6,
3,17,14,-10,-5,16,4,-8,-5,-1,-1,-7,
3,16,13,-9,-5,15,2,-10,-7,-3,-3,-8,
3,11,8,-7,-2,10,0,-11,-8,-3,-4,-8,
6,10,4,-8,1,7,-1,-14,-12,-3,-4,-9,
6,11,5,-8,1,8,-2,-16,-13,-2,-4,-10,
6,10,4,-8,1,7,-2,-16,-13,-2,-4,-10,
